Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Weather Code,"Weather Description_Mainly clear, partly cloudy, and overcast","Weather Description_Rain showers: Slight, moderate, and violent",Weather Description_Thunderstorm with slight and heavy hail,Weather Description_Thunderstorm: Slight or moderate,CO,Weather
2024-12-07 13:00:16,28.47089148,78.18826545,3.89478781,3,0,0,0,0,403.27634848655316,Other
2024-12-07 13:06:34,28.46975221,78.19367702,3.892822558,3,0,0,0,0,403.74945540670296,Other
2024-12-07 13:12:48,28.46861293,78.19908858,3.890857306,3,0,0,0,0,402.4332219358651,Other
2024-12-07 13:18:59,28.46747365,78.20450014,3.888892054,3,0,0,0,0,401.34192781675193,Other
2024-12-07 13:24:10,28.46633438,78.20991171,3.886926801,3,0,0,0,0,404.65570961545785,Other
2024-12-07 13:30:20,28.4651951,78.21532327,3.884961549,3,0,0,0,0,402.0588984878443,Other
2024-12-07 13:36:51,28.46405582,78.22073483,3.882996297,3,0,0,0,0,401.5625928504358,Other
2024-12-07 13:42:54,28.46291655,78.2261464,3.881031045,3,0,0,0,0,402.73294830903524,Other
2024-12-07 13:48:52,28.46177727,78.23155796,3.879065793,3,0,0,0,0,402.58876348660203,Other
2024-12-07 13:54:25,28.46063799,78.23696952,3.877100541,3,0,0,0,0,401.23968961586274,Other
2024-12-07 14:00:03,28.45949872,78.24238109,3.875135289,3,0,0,0,0,402.37426691385133,Other
2024-12-07 14:06:33,28.45835944,78.24779265,3.873170037,3,0,0,0,0,400.2338668151746,Other
2024-12-07 14:12:51,28.45722017,78.25320422,3.871204785,3,0,0,0,0,402.0265042355336,Other
2024-12-07 14:18:47,28.45608089,78.25861578,3.869239533,3,0,0,0,0,403.2797777274293,Other
2024-12-07 14:24:59,28.45494161,78.26402734,3.867274281,3,0,0,0,0,404.37709827321805,Other
2024-12-07 14:30:17,28.45380234,78.26943891,3.865309029,3,0,0,0,0,404.0313755818074,Other
2024-12-07 14:36:39,28.45266306,78.27485047,3.863343777,3,0,0,0,0,401.65072631242447,Other
2024-12-07 14:42:34,28.45152378,78.28026203,3.861378525,3,0,0,0,0,401.7855801954148,Other
2024-12-07 14:48:40,28.45038451,78.2856736,3.859413273,3,0,0,0,0,401.59396673059064,Other
2024-12-07 14:54:28,28.44924523,78.29108516,3.857448021,3,0,0,0,0,402.16926741771954,Other
2024-12-07 15:00:51,28.44810595,78.29649672,3.855482768,3,0,0,0,0,402.84166294360534,Other
2024-12-07 15:06:28,28.44696668,78.30190829,3.853517516,3,0,0,0,0,402.2601452197506,Other
2024-12-07 15:12:37,28.4458274,78.30731985,3.851552264,3,0,0,0,0,403.2218782035654,Other
2024-12-07 15:18:41,28.44468812,78.31273142,3.849587012,3,0,0,0,0,402.02641545692995,Other
2024-12-07 15:24:20,28.44354885,78.31814298,3.84762176,3,0,0,0,0,403.19395837316995,Other
2024-12-07 15:30:41,28.44240957,78.32355454,3.845656508,3,0,0,0,0,401.1147170215248,Other
2024-12-07 15:36:12,28.44127029,78.32896611,3.843691256,3,0,0,0,0,401.18112637680815,Other
2024-12-07 15:42:48,28.44013102,78.33437767,3.841726004,3,0,0,0,0,403.0422647362514,Other
2024-12-07 15:48:40,28.43899174,78.33978923,3.839760752,3,0,0,0,0,402.90401243852665,Other
2024-12-07 15:54:16,28.43785246,78.3452008,3.8377955,3,0,0,0,0,403.0324483848366,Other
2024-12-07 16:00:55,28.43671319,78.35061236,3.835830248,3,0,0,0,0,402.3140824839686,Other
2024-12-07 16:06:08,28.43557391,78.35602392,3.833864996,3,0,0,0,0,404.15408556272087,Other
2024-12-07 16:12:40,28.43443463,78.36143549,3.831899744,3,0,0,0,0,401.2157351762494,Other
2024-12-07 16:18:00,28.43329536,78.36684705,3.829934492,3,0,0,0,0,401.7837331204772,Other
2024-12-07 16:24:01,28.43215608,78.37225862,3.82796924,3,0,0,0,0,402.4476965279397,Other
2024-12-07 16:30:59,28.4310168,78.37767018,3.826003987,3,0,0,0,0,403.5391232704575,Other
2024-12-07 16:36:47,28.42987753,78.38308174,3.824038735,3,0,0,0,0,401.6463270213134,Other
2024-12-07 16:42:28,28.42873825,78.38849331,3.822073483,3,0,0,0,0,401.89405365650225,Other
2024-12-07 16:48:32,28.42759897,78.39390487,3.820108231,3,0,0,0,0,401.38221158201225,Other
2024-12-07 16:54:09,28.4264597,78.39931643,3.818142979,3,0,0,0,0,401.590400491305,Other
2024-12-08 08:00:49,28.42532042,78.404728,3.816177727,3,0,0,0,0,403.15698657483966,Other
2024-12-08 08:06:57,28.42418114,78.41013956,3.814212475,3,0,0,0,0,400.8933337290558,Other
2024-12-08 08:12:59,28.42304187,78.41555113,3.812247223,3,0,0,0,0,401.54144366257606,Other
2024-12-08 08:18:39,28.42190259,78.42096269,3.810281971,3,0,0,0,0,401.3047311791575,Other
2024-12-08 08:24:20,28.42076332,78.42637425,3.808316719,3,0,0,0,0,401.0167264941805,Other
2024-12-08 08:30:27,28.41962404,78.43178582,3.806351467,3,0,0,0,0,402.44824789292386,Other
2024-12-08 08:36:10,28.41848476,78.43719738,3.804386215,3,0,0,0,0,402.856212217971,Other
2024-12-08 08:42:54,28.41734549,78.44260894,3.802420963,3,0,0,0,0,403.1333421170678,Other
2024-12-08 08:48:33,28.41620621,78.44802051,3.800455711,3,0,0,0,0,401.9270266090168,Other
2024-12-08 08:54:07,28.41506693,78.45343207,3.798490459,3,0,0,0,0,403.3105606537351,Other
2024-12-08 09:00:58,28.41392766,78.45884363,3.796525206,3,0,0,0,0,401.26583703313366,Other
2024-12-08 09:06:21,28.41278838,78.4642552,3.794559954,3,0,0,0,0,403.9188886743849,Other
2024-12-08 09:12:07,28.4116491,78.46966676,3.792594702,3,0,0,0,0,403.5314744773716,Other
2024-12-08 09:18:48,28.41050983,78.47507833,3.79062945,3,0,0,0,0,402.1097827213724,Other
2024-12-08 09:24:14,28.40937055,78.48048989,3.788664198,3,0,0,0,0,401.8542224087241,Other
2024-12-08 09:30:16,28.40823127,78.48590145,3.786698946,3,0,0,0,0,402.55484159260624,Other
2024-12-08 09:36:59,28.407092,78.49131302,3.784733694,3,0,0,0,0,400.0,Other
2024-12-08 09:42:22,28.40595272,78.49672458,3.782768442,3,0,0,0,0,402.0323039461999,Other
2024-12-08 09:48:23,28.40481344,78.50213614,3.78080319,3,0,0,0,0,402.3253708195855,Other
2024-12-08 09:54:44,28.40367417,78.50754771,3.778837938,3,0,0,0,0,400.0749291052757,Other
2024-12-08 10:00:18,28.40253489,78.51295927,3.776872686,3,0,0,0,0,403.07496448701136,Other
2024-12-08 10:06:04,28.40139561,78.51837083,3.774907434,3,0,0,0,0,401.467520733831,Other
2024-12-08 10:12:31,28.40025634,78.5237824,3.772942182,3,0,0,0,0,402.4365618608687,Other
2024-12-08 10:18:43,28.39911706,78.52919396,3.77097693,3,0,0,0,0,402.2156801752331,Other
2024-12-08 10:24:00,28.39797778,78.53460553,3.769011678,3,0,0,0,0,402.88402907457,Other
2024-12-08 10:30:22,28.39683851,78.54001709,3.767046426,3,0,0,0,0,402.9400131925185,Other
2024-12-08 10:36:36,28.39569923,78.54542865,3.765081173,3,0,0,0,0,403.1954248494811,Other
2024-12-08 10:42:07,28.39455995,78.55084022,3.763115921,3,0,0,0,0,401.0493763884085,Other
2024-12-08 10:48:12,28.39342068,78.55625178,3.761150669,3,0,0,0,0,403.8427214270674,Other
2024-12-08 10:54:07,28.3922814,78.56166334,3.759185417,3,0,0,0,0,400.5303013157941,Other
2024-12-08 11:00:56,28.39114212,78.56707491,3.757220165,3,0,0,0,0,401.26429180035234,Other
2024-12-08 11:06:22,28.39000285,78.57248647,3.755254913,3,0,0,0,0,400.5222284924148,Other
2024-12-08 11:12:42,28.38886357,78.57789803,3.753289661,3,0,0,0,0,401.3310028212932,Other
2024-12-08 11:18:00,28.3877243,78.5833096,3.751324409,3,0,0,0,0,400.0370884160537,Other
2024-12-08 11:24:44,28.38658502,78.58872116,3.749359157,3,0,0,0,0,404.80577579333135,Other
2024-12-08 11:30:50,28.38544574,78.59413273,3.747393905,3,0,0,0,0,401.2231852773005,Other
2024-12-08 11:36:23,28.38430647,78.59954429,3.745428653,3,0,0,0,0,403.34367487637815,Other
2024-12-08 11:42:34,28.38316719,78.60495585,3.743463401,3,0,0,0,0,402.5456302667938,Other
2024-12-08 11:48:23,28.38202791,78.61036742,3.741498149,3,0,0,0,0,401.9497682881125,Other
2024-12-08 11:54:16,28.38088864,78.61577898,3.739532897,3,0,0,0,0,404.4646259131786,Other
2024-12-08 12:00:04,28.37974936,78.62119054,3.737567645,3,0,0,0,0,400.02642642119855,Other
2024-12-08 12:06:19,28.37861008,78.62660211,3.735602392,3,0,0,0,0,403.56080552736864,Other
2024-12-08 12:12:20,28.37747081,78.63201367,3.73363714,3,0,0,0,0,402.0280620873769,Other
2024-12-08 12:18:39,28.37633153,78.63742523,3.731671888,3,0,0,0,0,401.5829450890258,Other
2024-12-08 12:24:57,28.37519225,78.6428368,3.729706636,3,0,0,0,0,401.8254491762911,Other
2024-12-08 12:30:30,28.37405298,78.64824836,3.727741384,3,0,0,0,0,401.76412807472036,Other
2024-12-08 12:36:45,28.3729137,78.65365993,3.725776132,3,0,0,0,0,401.62679806558293,Other
2024-12-08 12:42:35,28.37177442,78.65907149,3.72381088,3,0,0,0,0,403.44727067748477,Other
2024-12-08 12:48:10,28.37063515,78.66448305,3.721845628,3,0,0,0,0,403.06901122772615,Other
2024-12-08 12:54:51,28.36949587,78.66989462,3.719880376,3,0,0,0,0,401.4612115151987,Other
2024-12-08 13:00:14,28.36835659,78.67530618,3.717915124,3,0,0,0,0,402.9422365130378,Other
2024-12-08 13:06:18,28.36721732,78.68071774,3.715949872,3,0,0,0,0,403.2582022704046,Other
2024-12-08 13:12:06,28.36607804,78.68612931,3.71398462,3,0,0,0,0,402.46730669784324,Other
2024-12-08 13:18:50,28.36493876,78.69154087,3.712019368,3,0,0,0,0,403.1779895035505,Other
2024-12-08 13:24:27,28.36379949,78.69695244,3.710054116,3,0,0,0,0,403.63519223220885,Other
2024-12-08 13:30:50,28.36266021,78.702364,3.708088864,3,0,0,0,0,400.61655025999914,Other
2024-12-08 13:36:42,28.36152093,78.70777556,3.706123612,3,0,0,0,0,402.2806814532292,Other
2024-12-08 13:42:57,28.36038166,78.71318713,3.704158359,3,0,0,0,0,401.84737416018254,Other
2024-12-08 13:48:04,28.35924238,78.71859869,3.702193107,3,0,0,0,0,402.79713719745456,Other
2024-12-08 13:54:04,28.3581031,78.72401025,3.700227855,3,0,0,0,0,401.1597474989746,Other
2024-12-08 14:00:29,28.35696383,78.72942182,3.698262603,3,0,0,0,0,403.0110672036907,Other
2024-12-08 14:06:53,28.35582455,78.73483338,3.696297351,3,0,0,0,0,401.7343428595546,Other
2024-12-08 14:12:31,28.35468527,78.74024494,3.694332099,3,0,0,0,0,402.4111961513235,Other
2024-12-08 14:18:07,28.353546,78.74565651,3.692366847,3,0,0,0,0,401.3870199055468,Other
2024-12-08 14:24:09,28.35240672,78.75106807,3.690401595,3,0,0,0,0,402.35780037609413,Other
2024-12-08 14:30:37,28.35126745,78.75647964,3.688436343,3,0,0,0,0,403.5245985251402,Other
2024-12-08 14:36:46,28.35012817,78.7618912,3.686471091,3,0,0,0,0,402.642656170419,Other
2024-12-08 14:42:31,28.34898889,78.76730276,3.684505839,3,0,0,0,0,401.6326852322818,Other
2024-12-08 14:48:47,28.34784962,78.77271433,3.682540587,3,0,0,0,0,403.22473475236956,Other
2024-12-08 14:54:27,28.34671034,78.77812589,3.680575335,3,0,0,0,0,403.1557771481937,Other
2024-12-08 15:00:16,28.34557106,78.78353745,3.678610083,3,0,0,0,0,400.98840213792363,Other
2024-12-08 15:06:30,28.34443179,78.78894902,3.676644831,3,0,0,0,0,404.4529300227468,Other
2024-12-08 15:12:07,28.34329251,78.79436058,3.674679578,3,0,0,0,0,402.21628851647534,Other
2024-12-08 15:18:39,28.34215323,78.79977214,3.672714326,3,0,0,0,0,402.36252685399563,Other
2024-12-08 15:24:24,28.34101396,78.80518371,3.670749074,3,0,0,0,0,402.53319451570957,Other
2024-12-08 15:30:08,28.33987468,78.81059527,3.668783822,3,0,0,0,0,400.3144125601127,Other
2024-12-08 15:36:01,28.3387354,78.81600684,3.66681857,3,0,0,0,0,402.4023111465795,Other
2024-12-08 15:42:14,28.33759613,78.8214184,3.664853318,3,0,0,0,0,402.14270557996116,Other
2024-12-08 15:48:49,28.33645685,78.82682996,3.662888066,3,0,0,0,0,401.9334670769373,Other
2024-12-08 15:54:02,28.33531757,78.83224153,3.660922814,3,0,0,0,0,400.78797453980184,Other
2024-12-08 16:00:48,28.3341783,78.83765309,3.658957562,3,0,0,0,0,402.846465512542,Other
2024-12-08 16:06:35,28.33303902,78.84306465,3.65699231,3,0,0,0,0,403.17974017666387,Other
2024-12-08 16:12:03,28.33189974,78.84847622,3.655027058,3,0,0,0,0,401.9271220300521,Other
2024-12-08 16:18:13,28.33076047,78.85388778,3.653061806,3,0,0,0,0,402.3102603821355,Other
2024-12-08 16:24:40,28.32962119,78.85929934,3.651096554,3,0,0,0,0,402.9430047775667,Other
2024-12-08 16:30:40,28.32848191,78.86471091,3.649131302,3,0,0,0,0,401.4321081266226,Other
2024-12-08 16:36:24,28.32734264,78.87012247,3.64716605,3,0,0,0,0,403.5717291286808,Other
2024-12-08 16:42:57,28.32620336,78.87553404,3.645200797,3,0,0,0,0,404.6216899533282,Other
2024-12-08 16:48:54,28.32506408,78.8809456,3.643235545,3,0,0,0,0,401.75947850697287,Other
2024-12-08 16:54:49,28.32392481,78.88635716,3.641270293,3,0,0,0,0,403.70223529587673,Other
2024-12-09 08:00:09,28.32278553,78.89176873,3.639305041,3,0,0,0,0,401.553637487513,Other
2024-12-09 08:06:20,28.32164625,78.89718029,3.637339789,3,0,0,0,0,402.19940302178026,Other
2024-12-09 08:12:35,28.32050698,78.90259185,3.635374537,3,0,0,0,0,401.320267504945,Other
2024-12-09 08:18:11,28.3193677,78.90800342,3.633409285,3,0,0,0,0,401.0197109656447,Other
2024-12-09 08:24:26,28.31822842,78.91341498,3.631444033,3,0,0,0,0,400.50111549705554,Other
2024-12-09 08:30:39,28.31708915,78.91882655,3.629478781,3,0,0,0,0,402.0154512949631,Other
2024-12-09 08:36:01,28.31594987,78.92423811,3.627513529,3,0,0,0,0,401.5155642586161,Other
2024-12-09 08:42:53,28.3148106,78.92964967,3.625548277,3,0,0,0,0,403.4957077776382,Other
2024-12-09 08:48:12,28.31367132,78.93506124,3.623583025,3,0,0,0,0,402.8298351919204,Other
2024-12-09 08:54:52,28.31253204,78.9404728,3.621617773,3,0,0,0,0,403.3910781491638,Other
2024-12-09 09:00:31,28.31139277,78.94588436,3.619652521,3,0,0,0,0,401.0354756477135,Other
2024-12-09 09:06:30,28.31025349,78.95129593,3.617687269,3,0,0,0,0,402.35148016552034,Other
2024-12-09 09:12:15,28.30911421,78.95670749,3.615722017,3,0,0,0,0,403.8467743606844,Other
2024-12-09 09:18:31,28.30797494,78.96211905,3.613756764,3,0,0,0,0,403.4512482649197,Other
2024-12-09 09:24:31,28.30683566,78.96753062,3.611791512,3,0,0,0,0,402.60529937829705,Other
2024-12-09 09:30:59,28.30569638,78.97294218,3.60982626,3,0,0,0,0,401.8108862034848,Other
2024-12-09 09:36:33,28.30455711,78.97835375,3.607861008,3,0,0,0,0,401.47615951910944,Other
2024-12-09 09:42:10,28.30341783,78.98376531,3.605895756,3,0,0,0,0,400.9110556032501,Other
2024-12-09 09:48:09,28.30227855,78.98917687,3.603930504,3,0,0,0,0,401.69135761723527,Other
2024-12-09 09:54:14,28.30113928,78.99458844,3.601965252,3,0,0,0,0,400.89132173597557,Other
2024-12-09 10:00:16,28.3,79.0,3.6,3,1,0,0,0,401.1496618852128,Clear
2024-12-09 10:06:39,28.3,79.0,3.6,3,1,0,0,0,401.0321258928395,Clear
2024-12-09 10:12:17,28.3,79.0,3.6,3,1,0,0,0,403.4877918508613,Clear
2024-12-09 10:18:54,28.3,79.0,3.6,3,1,0,0,0,403.23311699556405,Clear
2024-12-09 10:24:08,28.3,79.0,3.6,3,1,0,0,0,401.6251729227469,Clear
2024-12-09 10:30:24,28.3,79.0,3.6,3,1,0,0,0,403.3226201897224,Clear
2024-12-09 10:36:39,28.3,79.0,3.6,3,1,0,0,0,403.28450466139896,Clear
2024-12-09 10:42:58,28.3,79.0,3.6,3,1,0,0,0,401.6096612490219,Clear
2024-12-09 10:48:13,28.3,79.0,3.6,3,1,0,0,0,401.52267792710325,Clear
2024-12-09 10:54:59,28.3,79.0,3.6,3,1,0,0,0,400.93666577886984,Clear
2024-12-09 11:00:57,29.7,71.0,7.7,3,1,0,0,0,400.8102263502726,Clear
2024-12-09 11:06:24,29.7,71.0,7.7,3,1,0,0,0,401.0514412947822,Clear
2024-12-09 11:12:49,29.7,71.0,7.7,3,1,0,0,0,400.789201819473,Clear
2024-12-09 11:18:21,29.7,71.0,7.7,3,1,0,0,0,401.98177671463543,Clear
2024-12-09 11:24:51,29.7,71.0,7.7,3,1,0,0,0,401.9281484931581,Clear
2024-12-09 11:30:29,29.7,71.0,7.7,3,1,0,0,0,400.78862508200245,Clear
2024-12-09 11:36:19,29.7,71.0,7.7,3,1,0,0,0,400.0,Clear
2024-12-09 11:42:20,29.7,71.0,7.7,3,1,0,0,0,402.07949988660965,Clear
2024-12-09 11:48:43,29.7,71.0,7.7,3,1,0,0,0,401.1082380743214,Clear
2024-12-09 11:54:31,29.7,71.0,7.7,3,1,0,0,0,402.0717608615465,Clear
2024-12-09 12:00:50,30.9,66.0,16.4,3,1,0,0,0,401.85967761706775,Clear
2024-12-09 12:06:45,30.9,66.0,16.4,3,1,0,0,0,400.9994320927604,Clear
2024-12-09 12:12:48,30.9,66.0,16.4,3,1,0,0,0,402.0802028592658,Clear
2024-12-09 12:18:55,30.9,66.0,16.4,3,1,0,0,0,401.20301870261727,Clear
2024-12-09 12:24:20,30.9,66.0,16.4,3,1,0,0,0,400.1557645347481,Clear
2024-12-09 12:30:34,30.9,66.0,16.4,3,1,0,0,0,401.926551660339,Clear
2024-12-09 12:36:57,30.9,66.0,16.4,3,1,0,0,0,400.0,Clear
2024-12-09 12:42:31,30.9,66.0,16.4,3,1,0,0,0,401.19851218972735,Clear
2024-12-09 12:48:29,30.9,66.0,16.4,3,1,0,0,0,402.55320601594593,Clear
2024-12-09 12:54:54,30.9,66.0,16.4,3,1,0,0,0,401.67468498037744,Clear
2024-12-09 13:00:38,31.0,68.0,16.9,3,1,0,0,0,402.85507479045003,Clear
2024-12-09 13:06:48,31.0,68.0,16.9,3,1,0,0,0,402.07628793749404,Clear
2024-12-09 13:12:11,31.0,68.0,16.9,3,1,0,0,0,400.871093700582,Clear
2024-12-09 13:18:40,31.0,68.0,16.9,3,1,0,0,0,401.38534256386384,Clear
2024-12-09 13:24:46,31.0,68.0,16.9,3,1,0,0,0,400.78088519570264,Clear
2024-12-09 13:30:17,31.0,68.0,16.9,3,1,0,0,0,401.6971867167978,Clear
2024-12-09 13:36:20,31.0,68.0,16.9,3,1,0,0,0,402.84225888558234,Clear
2024-12-09 13:42:12,31.0,68.0,16.9,3,1,0,0,0,400.7521986817344,Clear
2024-12-09 13:48:20,31.0,68.0,16.9,3,1,0,0,0,401.4850818113121,Clear
2024-12-09 13:54:07,31.0,68.0,16.9,3,1,0,0,0,400.0,Clear
2024-12-09 14:00:45,31.4,68.0,17.2,3,1,0,0,0,400.802448728064,Clear
2024-12-09 14:06:39,31.4,68.0,17.2,3,1,0,0,0,401.9317915885703,Clear
2024-12-09 14:12:45,31.4,68.0,17.2,3,1,0,0,0,402.12781868406597,Clear
2024-12-09 14:18:06,31.4,68.0,17.2,3,1,0,0,0,401.44543502330436,Clear
2024-12-09 14:24:22,31.4,68.0,17.2,3,1,0,0,0,400.238172945483,Clear
2024-12-09 14:30:43,31.4,68.0,17.2,3,1,0,0,0,400.0,Clear
2024-12-09 14:36:31,31.4,68.0,17.2,3,1,0,0,0,401.5976209533476,Clear
2024-12-09 14:42:10,31.4,68.0,17.2,3,1,0,0,0,402.0297886580802,Clear
2024-12-09 14:48:21,31.4,68.0,17.2,3,1,0,0,0,403.7025557082203,Clear
2024-12-09 14:54:21,31.4,68.0,17.2,3,1,0,0,0,400.0,Clear
2024-12-09 15:00:42,31.4,67.0,20.6,95,0,0,0,1,400.0396769901005,Thunderstorm
2024-12-09 15:06:24,31.4,67.0,20.6,95,0,0,0,1,400.0,Thunderstorm
2024-12-09 15:12:21,31.4,67.0,20.6,95,0,0,0,1,401.173937080635,Thunderstorm
2024-12-09 15:18:27,31.4,67.0,20.6,95,0,0,0,1,400.0,Thunderstorm
2024-12-09 15:24:28,31.4,67.0,20.6,95,0,0,0,1,402.1928552015491,Thunderstorm
2024-12-09 15:30:12,31.4,67.0,20.6,95,0,0,0,1,403.0862799315672,Thunderstorm
2024-12-09 15:36:17,31.4,67.0,20.6,95,0,0,0,1,401.578672250654,Thunderstorm
2024-12-09 15:42:01,31.4,67.0,20.6,95,0,0,0,1,401.2900964565122,Thunderstorm
2024-12-09 15:48:28,31.4,67.0,20.6,95,0,0,0,1,400.0,Thunderstorm
2024-12-09 15:54:20,31.4,67.0,20.6,95,0,0,0,1,400.50499178363344,Thunderstorm
2024-12-09 16:00:14,30.7,68.0,18.7,3,1,0,0,0,401.11305759801246,Clear
2024-12-09 16:06:51,30.7,68.0,18.7,3,1,0,0,0,401.10285978945535,Clear
2024-12-09 16:12:26,30.7,68.0,18.7,3,1,0,0,0,401.1103545865382,Clear
2024-12-09 16:18:49,30.7,68.0,18.7,3,1,0,0,0,400.94658950429556,Clear
2024-12-09 16:24:30,30.7,68.0,18.7,3,1,0,0,0,401.20513869242467,Clear
2024-12-09 16:30:14,30.7,68.0,18.7,3,1,0,0,0,401.27763794305747,Clear
2024-12-09 16:36:50,30.7,68.0,18.7,3,1,0,0,0,402.2698419100258,Clear
2024-12-09 16:42:22,30.7,68.0,18.7,3,1,0,0,0,400.0,Clear
2024-12-09 16:48:23,30.7,68.0,18.7,3,1,0,0,0,401.84142233188754,Clear
2024-12-09 16:54:43,30.7,68.0,18.7,3,1,0,0,0,400.4352000413166,Clear
2024-12-10 08:00:12,29.9,74.0,14.2,95,0,0,0,1,401.4695340033632,Thunderstorm
2024-12-10 08:06:21,29.9,74.0,14.2,95,0,0,0,1,401.8655484345539,Thunderstorm
2024-12-10 08:12:42,29.9,74.0,14.2,95,0,0,0,1,400.67080299105515,Thunderstorm
2024-12-10 08:18:36,29.9,74.0,14.2,95,0,0,0,1,401.7465547228963,Thunderstorm
2024-12-10 08:24:32,29.9,74.0,14.2,95,0,0,0,1,401.9775905900692,Thunderstorm
2024-12-10 08:30:55,29.9,74.0,14.2,95,0,0,0,1,402.10017204997484,Thunderstorm
2024-12-10 08:36:02,29.9,74.0,14.2,95,0,0,0,1,402.1915345414945,Thunderstorm
2024-12-10 08:42:53,29.9,74.0,14.2,95,0,0,0,1,400.66003841134926,Thunderstorm
2024-12-10 08:48:18,29.9,74.0,14.2,95,0,0,0,1,401.3866489840895,Thunderstorm
2024-12-10 08:54:22,29.9,74.0,14.2,95,0,0,0,1,402.0163422429832,Thunderstorm
2024-12-10 09:00:28,29.0,78.0,15.5,95,0,0,0,1,400.23088263800474,Thunderstorm
2024-12-10 09:06:29,29.0,78.0,15.5,95,0,0,0,1,402.9261253599115,Thunderstorm
2024-12-10 09:12:38,29.0,78.0,15.5,95,0,0,0,1,400.82188404332766,Thunderstorm
2024-12-10 09:18:43,29.0,78.0,15.5,95,0,0,0,1,403.6014490045713,Thunderstorm
2024-12-10 09:24:46,29.0,78.0,15.5,95,0,0,0,1,402.5596311640078,Thunderstorm
2024-12-10 09:30:24,29.0,78.0,15.5,95,0,0,0,1,401.9280182302504,Thunderstorm
2024-12-10 09:36:36,29.0,78.0,15.5,95,0,0,0,1,400.3306258550148,Thunderstorm
2024-12-10 09:42:46,29.0,78.0,15.5,95,0,0,0,1,401.8238301269325,Thunderstorm
2024-12-10 09:48:07,29.0,78.0,15.5,95,0,0,0,1,402.76378894821806,Thunderstorm
2024-12-10 09:54:41,29.0,78.0,15.5,95,0,0,0,1,400.0,Thunderstorm
2024-12-10 10:00:57,28.98940397,78.07284768,15.41655629,3,0,0,0,0,401.47516683598565,Other
2024-12-10 10:06:15,28.97880795,78.14569536,15.33311258,3,0,0,0,0,401.9801839153128,Other
2024-12-10 10:12:07,28.96821192,78.21854305,15.24966887,3,0,0,0,0,401.6442152383696,Other
2024-12-10 10:18:00,28.95761589,78.29139073,15.16622517,3,0,0,0,0,401.25803737399923,Other
2024-12-10 10:24:43,28.94701987,78.36423841,15.08278146,3,0,0,0,0,400.0,Other
2024-12-10 10:30:04,28.93642384,78.43708609,14.99933775,3,0,0,0,0,403.45920926357275,Other
2024-12-10 10:36:02,28.92582781,78.50993377,14.91589404,3,0,0,0,0,400.56690998824956,Other
2024-12-10 10:42:00,28.91523179,78.58278146,14.83245033,3,0,0,0,0,400.45946701058824,Other
2024-12-10 10:48:03,28.90463576,78.65562914,14.74900662,3,0,0,0,0,401.5237049449743,Other
2024-12-10 10:54:39,28.89403974,78.72847682,14.66556291,3,0,0,0,0,402.30885559188243,Other
2024-12-10 11:00:34,28.88344371,78.8013245,14.58211921,3,0,0,0,0,402.4007748370416,Other
2024-12-10 11:06:31,28.87284768,78.87417219,14.4986755,3,0,0,0,0,400.81150120946285,Other
2024-12-10 11:12:41,28.86225166,78.94701987,14.41523179,3,0,0,0,0,401.738385434741,Other
2024-12-10 11:18:33,28.85165563,79.01986755,14.33178808,3,0,0,0,0,401.50048238282955,Other
2024-12-10 11:24:42,28.8410596,79.09271523,14.24834437,3,0,0,0,0,402.28862065436533,Other
2024-12-10 11:30:24,28.83046358,79.16556291,14.16490066,3,0,0,0,0,401.3281768212238,Other
2024-12-10 11:36:09,28.81986755,79.2384106,14.08145695,3,0,0,0,0,402.15133822863953,Other
2024-12-10 11:42:20,28.80927152,79.31125828,13.99801325,3,0,0,0,0,402.9546684628182,Other
2024-12-10 11:48:45,28.7986755,79.38410596,13.91456954,3,0,0,0,0,400.75932905589923,Other
2024-12-10 11:54:38,28.78807947,79.45695364,13.83112583,3,0,0,0,0,402.73045166442205,Other
2024-12-10 12:00:26,28.77748344,79.52980132,13.74768212,3,0,0,0,0,404.24984826390016,Other
2024-12-10 12:06:26,28.76688742,79.60264901,13.66423841,3,0,0,0,0,401.300819746591,Other
2024-12-10 12:12:01,28.75629139,79.67549669,13.5807947,3,0,0,0,0,401.6870622213063,Other
2024-12-10 12:18:40,28.74569536,79.74834437,13.49735099,3,0,0,0,0,403.14712836822747,Other
2024-12-10 12:24:47,28.73509934,79.82119205,13.41390728,3,0,0,0,0,402.69431156592066,Other
2024-12-10 12:30:12,28.72450331,79.89403974,13.33046358,3,0,0,0,0,401.43979385749526,Other
2024-12-10 12:36:08,28.71390728,79.96688742,13.24701987,3,0,0,0,0,402.0014767381092,Other
2024-12-10 12:42:51,28.70331126,80.0397351,13.16357616,3,0,0,0,0,400.88871962410894,Other
2024-12-10 12:48:35,28.69271523,80.11258278,13.08013245,3,0,0,0,0,401.5340012026745,Other
2024-12-10 12:54:21,28.68211921,80.18543046,12.99668874,3,0,0,0,0,402.2559587515304,Other
2024-12-10 13:00:41,28.67152318,80.25827815,12.91324503,3,0,0,0,0,402.8477288876515,Other
2024-12-10 13:06:25,28.66092715,80.33112583,12.82980132,3,0,0,0,0,403.46269082830287,Other
2024-12-10 13:12:57,28.65033113,80.40397351,12.74635762,3,0,0,0,0,400.4916125772435,Other
2024-12-10 13:18:53,28.6397351,80.47682119,12.66291391,3,0,0,0,0,402.9654700492012,Other
